ENSEMBLE,DATE,REAL,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
iter-0,2001-05-01,25,9353763840,1461061.125,1283700.25,718123840,675671040,50835660,7940.54931640625,6973.00048828125,3902847,3902847,3671150,0,328150912,148195.34375,508601,1.33059549331665
iter-0,2001-06-01,25,9308688384,1432428.875,1268368.5,763198912,714990464,50590684,7784.939453125,6890.2255859375,4147820.25,4147820.25,3884747,0,328554272,209842.890625,619142,1.41546881198883
iter-0,2001-07-01,25,9266505728,1389832.75,1244567.125,805381824,752327488,50361432,7553.43896484375,6761.6005859375,4377075,4377075,4087595,0,328930240,283854.28125,734308,1.49760437011719
iter-0,2001-08-01,25,9224424448,1343731.875,1216663.5,847462656,790044032,50132732,7302.89111328125,6611.193359375,4605775.5,4605775.5,4292542,0,329307648,371470.9375,858961,1.58247780799866
iter-0,2001-09-01,25,9183263744,1317226.375,1204614.875,888623360,827387072,49909032,7158.8388671875,6543.677734375,4829475,4829475,4495396,0,329675616,468490.21875,988430,1.66735112667084
iter-0,2001-10-01,25,9144189952,1295809.125,1190271,927697152,863095232,49696672,7042.4404296875,6465.900390625,5041832.5,5041832.5,4689373,0,330024928,569182.8125,1117730,1.74948668479919
iter-0,2001-11-01,25,9104552960,1273886,1170988.625,967334592,899395904,49481252,6923.29345703125,6361.3232421875,5257253.5,5257253.5,4886574,0,330380544,678549,1255454,1.83436000347137
iter-0,2001-12-01,25,9066570752,1262487.875,1160353.625,1005316928,934206464,49274828,6861.34716796875,6303.49951171875,5463679,5463679,5075679,0,330720480,788627.5,1392488,1.91649556159973
iter-0,2002-01-01,25,9027500032,1257146.75,1155516.25,1044387264,970027520,49062488,6832.3193359375,6277.677734375,5676018,5676018,5270287,0,331068064,906035.875,1537496,2.0013689994812
iter-0,2002-02-01,25,8988594176,1252255.875,1151288.125,1083293184,1005717440,48851044,6805.73828125,6253.58056640625,5887463,5887463,5464148,0,331412480,1026628.3125,1685432.125,2.08624219894409
iter-0,2002-03-01,25,8953620480,1246810.875,1146238,1118267008,1037812096,48660968,6776.14599609375,6226.14306640625,6077538,6077538,5638480,0,331721088,1138013.5,1821296.125,2.16290211677551
iter-0,2002-04-01,25,8915068928,1241035.5,1141515.25,1156817664,1073199040,48451452,6744.7578125,6201.193359375,6287052.5,6287052.5,5830717,0,332060192,1263906.75,1974069.125,2.24777555465698
iter-0,2002-05-01,25,8878076928,1230639,1132282.75,1193809536,1107167488,48250408,6688.25537109375,6150.76611328125,6488095.5,6488095.5,6015240,0,332385824,1388292,2124148,2.32991099357605
iter-0,2002-06-01,25,8840092672,1222871.875,1124983.75,1231793792,1142041984,48043968,6646.04296875,6111.38720703125,6694531.5,6694531.5,6204693,0,332719616,1519505,2281780,2.41478443145752
iter-0,2002-07-01,25,8803444736,1219335,1110101.25,1268441856,1175345024,47844792,6626.82080078125,6030.50048828125,6893706,6893706,6385608,0,333040288,1648837.125,2439522,2.49691987037659
iter-0,2002-08-01,25,8765752320,1213591.5,1084009.5,1306133888,1208949376,47639944,6595.60595703125,5889.28955078125,7098553.5,7098553.5,6568176,0,333369440,1784660.375,2610034,2.58179330825806
iter-0,2002-09-01,25,8728424448,1201835.375,1054247.5,1343460992,1241631104,47437080,6531.7138671875,5727.16064453125,7301418.5,7301418.5,6745718,0,333696608,1922503.625,2787297,2.66666674613953
iter-0,2002-10-01,25,8692854784,1183417.875,1020194.9375,1379031296,1272236928,47243760,6431.619140625,5542.36669921875,7494735,7494735,6911989,0,334011232,2057873.5,2964779,2.74880218505859
iter-0,2002-11-01,25,8656851968,1158951.25,985624.5625,1415033216,1302791296,47048096,6298.64794921875,5354.00048828125,7690398,7690398,7077963,0,334334112,2199999,3153119,2.83367562294006
iter-0,2002-12-01,25,8622309376,1148973.875,967026.125,1449576064,1331801984,46860364,6244.42333984375,5253.33349609375,7878131,7878131,7235563,0,334644224,2339893.25,3339928,2.91581106185913
iter-0,2003-01-01,25,8587654144,1115420.625,929821.5,1484231168,1360626560,46672020,6062.06884765625,5050.837890625,8066474,8066474,7392139,0,334952032,2482070.25,3531553,3.0006844997406
iter-0,2003-02-01,25,8586536960,0,0,1485348352,1361556352,46665948,0,0,8072545.5,8072545.5,7397190,0,334947456,2486662.75,3537734.5,3.00342226028442
iter-0,2000-01-01,31,10775233536,0,0,0,0,58561052,0,0,0,0,0,0,322502368,0,0,0
iter-0,2000-02-01,31,10775232512,0,0,0,0,58561036,0,0,0,0,0,0,322502400,0,0,0.084873370826244
iter-0,2000-03-01,31,10713661440,2122629.25,2123621.5,61571484,61585024,58226408,11536.0283203125,11540,334627.625,334627.625,334660,0,322642304,73.4899749755859,0,0.164271041750908
iter-0,2000-04-01,31,10654668800,1901269.125,1887736.75,120563872,120104864,57905796,10332.984375,10257.2578125,655238.4375,655238.4375,652635,0,322796800,572.083068847656,4548.0009765625,0.249144420027733
iter-0,2000-05-01,31,10601405440,1774180.375,1695579.625,173826896,170972256,57616324,9642.2841796875,9213.5673828125,944711.375,944711.375,929042,0,322945792,1577.41552734375,25817.001953125,0.331279933452606
iter-0,2000-06-01,31,10547813376,1727889.625,1638625.75,227417856,221769648,57325060,9390.7041015625,8903.451171875,1235966.625,1235966.625,1205049,0,323099360,2992.1923828125,50901,0.416153311729431
iter-0,2000-07-01,31,10499769344,1600403.375,1509394.625,275461824,267051488,57063952,8697.8447265625,8201.7001953125,1497075.25,1497075.25,1451100,0,323392704,4639.36083984375,75951,0.498288840055466
iter-0,2000-08-01,31,10453272576,1498192.375,1398302.75,321959232,310398880,56811248,8142.349609375,7597.41943359375,1749778.5,1749778.5,1686620,0,323700224,7118.52001953125,105138,0.583162188529968
iter-0,2000-09-01,31,10408854528,1430793.625,1325874.25,366376832,351500960,56569848,7776.05224609375,7203.8388671875,1991178.375,1991178.375,1909939,0,324006720,10646.4306640625,136780.015625,0.668035566806793
iter-0,2000-10-01,31,10367432704,1378653.25,1270949.375,407798848,389629472,56344728,7492.6806640625,6905.7666015625,2216298,2216298,2117112,0,324302208,15145.5517578125,169202,0.75017112493515
iter-0,2000-11-01,31,10325947392,1336047.125,1227013,449284480,427666848,56119264,7261.1259765625,6666.935546875,2441763.5,2441763.5,2323787,0,324606400,20946.8046875,204244,0.835044503211975
iter-0,2000-12-01,31,10286829568,1301776.875,1191768.75,488401856,463419936,55906672,7074.87451171875,6475.7666015625,2654358,2654358,2518060,0,324899648,27696.294921875,239515,0.917180001735687
iter-0,2001-01-01,31,10247279616,1273668.625,1163525.625,527951904,499489216,55691724,6922.1123046875,6321.87109375,2869303.75,2869303.75,2714038,0,325201504,35843.59375,277189,1.00205338001251
iter-0,2001-02-01,31,10185899008,1975349.75,1873729,589332608,557574848,55358132,10735.5966796875,10180.322265625,3202894.75,3202894.75,3029628,0,325502304,45053.14453125,314403,1.08692681789398
iter-0,2001-03-01,31,10144270336,1479982.25,1401034,630960832,596803776,55131892,8043.3818359375,7610.60693359375,3429135,3429135,3242725,0,325772480,54876.03515625,344655,1.16358661651611
iter-0,2001-04-01,31,10098845696,1453701.875,1301814.625,676386176,637160000,54885016,7900.5537109375,7072.09716796875,3676011.75,3676011.75,3461960,0,326205312,82024.3125,414866.03125,1.24845993518829
iter-0,2001-05-01,31,10054005760,1482360.5,1283700.25,721225472,675671040,54641324,8056.30712890625,6973.00048828125,3919703.5,3919703.5,3671150,0,326615328,122014.1015625,508601,1.33059549331665
iter-0,2001-06-01,31,10007746560,1479695.25,1268368.5,767484672,714990464,54389916,8041.82177734375,6890.2255859375,4171112.25,4171112.25,3884747,0,327028704,173641.171875,619142,1.41546881198883
iter-0,2001-07-01,31,9963653120,1458689.5,1244567.125,811578176,752327488,54150276,7927.66015625,6761.6005859375,4410751,4410751,4087595,0,327420864,231470.65625,734308,1.49760437011719
iter-0,2001-08-01,31,9919022080,1429666,1216663.5,856209472,790044032,53907712,7769.923828125,6611.193359375,4653312.5,4653312.5,4292542,0,327819840,297482.5,858961,1.58247780799866
iter-0,2001-09-01,31,9874933760,1412894.25,1204614.875,900296896,827387072,53668108,7678.77294921875,6543.677734375,4892918,4892918,4495396,0,328212640,369706.75,988430,1.66735112667084
iter-0,2001-10-01,31,9832909824,1392281.5,1190271,942321216,863095232,53439716,7566.7470703125,6465.900390625,5121311,5121311,4689373,0,328586944,445403.4375,1117730,1.74948668479919
iter-0,2001-11-01,31,9790282752,1366931.5,1170988.625,984948608,899395904,53208044,7428.9755859375,6361.3232421875,5352981.5,5352981.5,4886574,0,328967904,529440.625,1255454,1.83436000347137
iter-0,2001-12-01,31,9749531648,1351269.25,1160353.625,1025699264,934206464,52986572,7343.8544921875,6303.49951171875,5574452.5,5574452.5,5075679,0,329331264,616070.3125,1392488,1.91649556159973
iter-0,2002-01-01,31,9707748352,1341315.125,1155516.25,1067482688,970027520,52759488,7289.755859375,6277.677734375,5801536.5,5801536.5,5270287,0,329701824,710499.1875,1537496,2.0013689994812
iter-0,2002-02-01,31,9666278400,1331780,1151288.125,1108952064,1005717440,52534112,7237.9345703125,6253.58056640625,6026913.5,6026913.5,5464148,0,330067968,809380.3125,1685432.125,2.08624219894409
iter-0,2002-03-01,31,9629124608,1321835,1146238,1146105600,1037812096,52332188,7183.8857421875,6226.14306640625,6228834.5,6228834.5,5638480,0,330395040,902306.75,1821296.125,2.16290211677551
iter-0,2002-04-01,31,9588319232,1310664.25,1141515.25,1186911616,1073199040,52110416,7123.17529296875,6201.193359375,6450606.5,6450606.5,5830717,0,330753248,1009101.5625,1974069.125,2.24777555465698
iter-0,2002-05-01,31,9549310976,1294570.375,1132282.75,1225919616,1107167488,51898416,7035.70849609375,6150.76611328125,6662606.5,6662606.5,6015240,0,331095936,1116415.75,2124148,2.32991099357605
iter-0,2002-06-01,31,9509444608,1279798.125,1124983.75,1265785856,1142041984,51681752,6955.4248046875,6111.38720703125,6879270.5,6879270.5,6204693,0,331445632,1231694.875,2281780,2.41478443145752
iter-0,2002-07-01,31,9471207424,1268083.5,1110101.25,1304022400,1175345024,51473944,6891.75830078125,6030.50048828125,7087078.5,7087078.5,6385608,0,331779744,1347580,2439522,2.49691987037659
iter-0,2002-08-01,31,9432159232,1252573,1084009.5,1343071232,1208949376,51261720,6807.4619140625,5889.28955078125,7299300.5,7299300.5,6568176,0,332120416,1471920.875,2610034,2.58179330825806
iter-0,2002-09-01,31,9393788928,1230716.25,1054247.5,1381441024,1241631104,51053188,6688.67529296875,5727.16064453125,7507832,7507832,6745718,0,332456384,1600944.125,2787297,2.66666674613953
iter-0,2002-10-01,31,9357515776,1202614,1020194.9375,1417714816,1272236928,50856048,6535.94580078125,5542.36669921875,7704972,7704972,6911989,0,332776960,1730367.875,2964779,2.74880218505859
iter-0,2002-11-01,31,9321077760,1169306.625,985624.5625,1454151680,1302791296,50658020,6354.92724609375,5354.00048828125,7902998,7902998,7077963,0,333103520,1868822.875,3153119,2.83367562294006
iter-0,2002-12-01,31,9286345728,1152497.5,967026.125,1488883456,1331801984,50469260,6263.5732421875,5253.33349609375,8091758,8091758,7235563,0,333415200,2007129.75,3339928,2.91581106185913
iter-0,2003-01-01,31,9251677184,1113527.5,929821.5,1523552128,1360626560,50280844,6051.77978515625,5050.837890625,8280174.5,8280174.5,7392139,0,333723136,2149204.5,3531553,3.0006844997406
iter-0,2003-02-01,31,9250562048,0,0,1524667520,1361556352,50274784,0,0,8286236,8286236,7397190,0,333718528,2153813,3537734.5,3.00342226028442
iter-0,2000-01-01,6,11465501696,0,0,0,0,62312508,0,0,0,0,0,0,316707008,0,0,0
iter-0,2000-02-01,6,11465502720,0,0,0,0,62312492,0,0,0,0,0,0,316707040,0,0,0.084873370826244
iter-0,2000-03-01,6,11403922432,2123453.5,2123621.5,61580124,61585024,61977816,11540.5078125,11540,334674.59375,334674.59375,334660,0,316847008,0.768696844577789,0,0.164271041750908
iter-0,2000-04-01,6,11344870400,1904877.75,1887736.75,120631680,120104864,61656884,10352.5966796875,10257.2578125,655606.9375,655606.9375,652635,0,317002016,1.23054170608521,4548.0009765625,0.249144420027733
iter-0,2000-05-01,6,11291488256,1779371.375,1695579.625,174014224,170972256,61366764,9670.49609375,9213.5673828125,945729.4375,945729.4375,929042,0,317152000,1.63728487491608,25817.001953125,0.331279933452606
iter-0,2000-06-01,6,11237728256,1734109.5,1638625.75,227773200,221769648,61074592,9424.5078125,8903.451171875,1237897.75,1237897.75,1205049,0,317307008,2.07960748672485,50901,0.416153311729431
iter-0,2000-07-01,6,11189489664,1607966,1509394.625,276012608,267051488,60812424,8738.9453125,8201.7001953125,1500068.5,1500068.5,1451100,0,317601984,2.53913164138794,75951,0.498288840055466
iter-0,2000-08-01,6,11142697984,1509378,1398302.75,322803840,310398880,60558124,8203.1416015625,7597.41943359375,1754368.625,1754368.625,1686620,0,317912000,3.18906760215759,105138,0.583162188529968
iter-0,2000-09-01,6,11097862144,1446284,1325874.25,367639136,351500960,60314452,7860.2392578125,7203.8388671875,1998038.75,1998038.75,1909939,0,318221984,4.14726781845093,136780.015625,0.668035566806793
iter-0,2000-10-01,6,11055907840,1398464,1270949.375,409593504,389629472,60086440,7600.34814453125,6905.7666015625,2226051.75,2226051.75,2117112,0,318521984,5.67923164367676,169202,0.75017112493515
iter-0,2000-11-01,6,11013736448,1360358.75,1227013,451765088,427666848,59857244,7393.25390625,6666.935546875,2455245,2455245,2323787,0,318832000,8.59072399139404,204244,0.835044503211975
iter-0,2000-12-01,6,10973821952,1330479,1191768.75,491680000,463419936,59640316,7230.8642578125,6475.7666015625,2672173.75,2672173.75,2518060,0,319132000,14.1199512481689,239515,0.917180001735687
iter-0,2001-01-01,6,10933310464,1306810.5,1163525.625,532191840,499489216,59420144,7102.23095703125,6321.87109375,2892347,2892347,2714038,0,319441984,25.6045589447021,277189,1.00205338001251
iter-0,2001-02-01,6,10870844416,2014960.125,1873729,594658048,557574848,59080652,10950.8701171875,10180.322265625,3231837,3231837,3029628,0,319751968,47.697566986084,314403,1.08692681789398
iter-0,2001-03-01,6,10828059648,1527970.25,1401034,637442304,596803776,58848132,8304.1865234375,7610.60693359375,3464360.25,3464360.25,3242725,0,320031936,77.1208877563477,344655,1.16358661651611
iter-0,2001-04-01,6,10779456512,1567288.75,1301814.625,686045568,637160000,58583980,8517.8740234375,7072.09716796875,3728508.5,3728508.5,3461960,0,320491680,297.852478027344,414866.03125,1.24845993518829
iter-0,2001-05-01,6,10730038272,1644171.5,1283700.25,735463680,675671040,58315404,8935.71484375,6973.00048828125,3997085.5,3997085.5,3671150,0,320940480,1492.6884765625,508601,1.33059549331665
iter-0,2001-06-01,6,10678241280,1662424.375,1268368.5,787260416,714990464,58033900,9034.9150390625,6890.2255859375,4278589.5,4278589.5,3884747,0,321400768,6205.41845703125,619142,1.41546881198883
iter-0,2001-07-01,6,10628521984,1648132,1244567.125,836979136,752327488,57763688,8957.2392578125,6761.6005859375,4548800,4548800,4087595,0,321840608,16381.03515625,734308,1.49760437011719
iter-0,2001-08-01,6,10578064384,1617762,1216663.5,887436928,790044032,57489460,8792.1845703125,6611.193359375,4823026.5,4823026.5,4292542,0,322288960,33037.60546875,858961,1.58247780799866
iter-0,2001-09-01,6,10528246784,1595084.875,1204614.875,937254080,827387072,57218716,8668.939453125,6543.677734375,5093772,5093772,4495396,0,322730272,56729.58984375,988430,1.66735112667084
iter-0,2001-10-01,6,10480868352,1568063.875,1190271,984633152,863095232,56961220,8522.0859375,6465.900390625,5351267,5351267,4689373,0,323149920,87073.1015625,1117730,1.74948668479919
iter-0,2001-11-01,6,10432918528,1535246.375,1170988.625,1032582528,899395904,56700620,8343.73046875,6361.3232421875,5611861.5,5611861.5,4886574,0,323575936,126039.3828125,1255454,1.83436000347137
iter-0,2001-12-01,6,10387253248,1511571.375,1160353.625,1078247040,934206464,56452444,8215.0615234375,6303.49951171875,5860038,5860038,5075679,0,323980928,171057.390625,1392488,1.91649556159973
iter-0,2002-01-01,6,10340638720,1493897.875,1155516.25,1124861568,970027520,56199104,8119.01025390625,6277.677734375,6113378,6113378,5270287,0,324392416,224578.953125,1537496,2.0013689994812
iter-0,2002-02-01,6,10294559744,1477734,1151288.125,1170940288,1005717440,55948676,8031.16357421875,6253.58056640625,6363805.5,6363805.5,5464148,0,324797568,284434.46875,1685432.125,2.08624219894409
iter-0,2002-03-01,6,10253392896,1463431.875,1146238,1212107264,1037812096,55724944,7953.43408203125,6226.14306640625,6587539.5,6587539.5,5638480,0,325158624,343380.84375,1821296.125,2.16290211677551
iter-0,2002-04-01,6,10208254976,1449125.5,1141515.25,1257245184,1073199040,55479628,7875.681640625,6201.193359375,6832854,6832854,5830717,0,325553504,413502.9375,1974069.125,2.24777555465698
iter-0,2002-05-01,6,10165114880,1431829.875,1132282.75,1300385152,1107167488,55245172,7781.6845703125,6150.76611328125,7067310.5,7067310.5,6015240,0,325931168,485837.6875,2124148,2.32991099357605
iter-0,2002-06-01,6,10120976384,1418066,1124983.75,1344523904,1142041984,55005288,7706.880859375,6111.38720703125,7307195,7307195,6204693,0,326317056,564948.5625,2281780,2.41478443145752
iter-0,2002-07-01,6,10078535680,1409756.375,1110101.25,1386964736,1175345024,54774628,7661.71923828125,6030.50048828125,7537852,7537852,6385608,0,326686752,645245.625,2439522,2.49691987037659
iter-0,2002-08-01,6,10034998272,1399868.625,1084009.5,1430501632,1208949376,54538016,7607.98193359375,5889.28955078125,7774465.5,7774465.5,6568176,0,327065408,731598.3125,2610034,2.58179330825806
iter-0,2002-09-01,6,9991947264,1384555.5,1054247.5,1473552128,1241631104,54304044,7524.75830078125,5727.16064453125,8008435.5,8008435.5,6745718,0,327440992,821004.625,2787297,2.66666674613953
iter-0,2002-10-01,6,9950931968,1363369.375,1020194.9375,1514567936,1272236928,54081132,7409.6162109375,5542.36669921875,8231347.5,8231347.5,6911989,0,327801696,910293.625,2964779,2.74880218505859
iter-0,2002-11-01,6,9909378048,1336568.25,985624.5625,1556121600,1302791296,53855296,7263.95751953125,5354.00048828125,8457183,8457183,7077963,0,328171552,1005444.6875,3153119,2.83367562294006
iter-0,2002-12-01,6,9869520896,1324822.125,967026.125,1595979008,1331801984,53638680,7200.12060546875,5253.33349609375,8673799,8673799,7235563,0,328526624,1100376.5,3339928,2.91581106185913
iter-0,2003-01-01,6,9829623808,1283252.125,929821.5,1635875712,1360626560,53421848,6974.19677734375,5050.837890625,8890629,8890629,7392139,0,328878784,1198211.25,3531553,3.0006844997406
iter-0,2003-02-01,6,9828338688,0,0,1637160960,1361556352,53414864,0,0,8897614,8897614,7397190,0,328875616,1201382.25,3537734.5,3.00342226028442
iter-0,2000-01-01,21,10775233536,0,0,0,0,58561052,0,0,0,0,0,0,322502368,0,0,0
iter-0,2000-02-01,21,10775233536,0,0,0,0,58561040,0,0,0,0,0,0,322502368,0,0,0.084873370826244
iter-0,2000-03-01,21,10713653248,2123453.25,2123621.5,61580136,61585024,58226364,11540.5068359375,11540,334674.65625,334674.65625,334660,0,322642368,0.665831029415131,0,0.164271041750908
iter-0,2000-04-01,21,10654602240,1904863.625,1887736.75,120631464,120104864,57905432,10352.51953125,10257.2578125,655605.8125,655605.8125,652635,0,322797344,2.12299489974976,4548.0009765625,0.249144420027733
iter-0,2000-05-01,21,10601219072,1779324.375,1695579.625,174012928,170972256,57615312,9670.2412109375,9213.5673828125,945722.4375,945722.4375,929042,0,322947360,6.62958002090454,25817.001953125,0.331279933452606
iter-0,2000-06-01,21,10547462144,1734030.125,1638625.75,227769968,221769648,57323152,9424.076171875,8903.451171875,1237880.25,1237880.25,1205049,0,323102336,16.6014747619629,50901,0.416153311729431
iter-0,2000-07-01,21,10499225600,1607853.875,1509394.625,276006592,267051488,57060996,8738.3359375,8201.7001953125,1500035.75,1500035.75,1451100,0,323397312,33.5690689086914,75951,0.498288840055466
iter-0,2000-08-01,21,10452439040,1509164.75,1398302.75,322792736,310398880,56806724,8201.982421875,7597.41943359375,1754308.375,1754308.375,1686620,0,323707296,70.1170806884766,105138,0.583162188529968
iter-0,2000-09-01,21,10407614464,1445850.625,1325874.25,367618048,351500960,56563108,7857.8837890625,7203.8388671875,1997924.125,1997924.125,1909939,0,324017216,148.158813476563,136780.015625,0.668035566806793
iter-0,2000-10-01,21,10365679616,1397583,1270949.375,409552736,389629472,56335204,7595.56005859375,6905.7666015625,2225830,2225830,2117112,0,324317056,308.431091308594,169202,0.75017112493515
iter-0,2000-11-01,21,10323549184,1358583.625,1227013,451682944,427666848,56106236,7383.60693359375,6666.935546875,2454798.5,2454798.5,2323787,0,324626688,653.104614257813,204244,0.835044503211975
iter-0,2000-12-01,21,10283710464,1327265.125,1191768.75,491522112,463419936,55889716,7213.3974609375,6475.7666015625,2671315.75,2671315.75,2518060,0,324926048,1291.12158203125,239515,0.917180001735687
iter-0,2001-01-01,21,10243333120,1301438.25,1163525.625,531898816,499489216,55670280,7073.0341796875,6321.87109375,2890754.5,2890754.5,2714038,0,325234912,2437.80322265625,277189,1.00205338001251
iter-0,2001-02-01,21,10181064704,2007498.25,1873729,594167232,557574848,55331864,10910.31640625,10180.322265625,3229170,3229170,3029628,0,325543232,4125.96630859375,314403,1.08692681789398
iter-0,2001-03-01,21,10138492928,1519488.875,1401034,636739328,596803776,55100492,8258.091796875,7610.60693359375,3460539.75,3460539.75,3242725,0,325821408,5947.134765625,344655,1.16358661651611
iter-0,2001-04-01,21,10090716160,1534198.375,1301814.625,684516160,637160000,54840836,8338.03515625,7072.09716796875,3720196.5,3720196.5,3461960,0,326274176,13157.7001953125,414866.03125,1.24845993518829
iter-0,2001-05-01,21,10042887168,1585426,1283700.25,732344640,675671040,54580900,8616.4453125,6973.00048828125,3980134,3980134,3671150,0,326709536,27806.923828125,508601,1.33059549331665
iter-0,2001-06-01,21,9993188352,1592802.5,1268368.5,782043968,714990464,54310792,8656.53515625,6890.2255859375,4250239,4250239,3884747,0,327152064,50274.12109375,619142,1.41546881198883
iter-0,2001-07-01,21,9945709568,1570945.625,1244567.125,829522624,752327488,54052756,8537.748046875,6761.6005859375,4508275,4508275,4087595,0,327572928,79411.9453125,734308,1.49760437011719
iter-0,2001-08-01,21,9897745408,1535728.5,1216663.5,877486400,790044032,53792084,8346.3505859375,6611.193359375,4768948,4768948,4292542,0,328000160,117180.875,858961,1.58247780799866
iter-0,2001-09-01,21,9850457088,1514928.125,1204614.875,924774912,827387072,53535080,8233.3046875,6543.677734375,5025950.5,5025950.5,4495396,0,328420064,162278.390625,988430,1.66735112667084
iter-0,2001-10-01,21,9805415424,1492090.875,1190271,969815616,863095232,53290288,8109.189453125,6465.900390625,5270737,5270737,4689373,0,328819936,212414.96875,1117730,1.74948668479919
iter-0,2001-11-01,21,9759717376,1465665.375,1170988.625,1015512896,899395904,53041932,7965.57275390625,6361.3232421875,5519092,5519092,4886574,0,329226912,270441.53125,1255454,1.83436000347137
iter-0,2001-12-01,21,9716016128,1449348.75,1160353.625,1059214400,934206464,52804424,7876.89501953125,6303.49951171875,5756600,5756600,5075679,0,329615264,332070.625,1392488,1.91649556159973
iter-0,2002-01-01,21,9671215104,1438070.625,1155516.25,1104015360,970027520,52560944,7815.6015625,6277.677734375,6000083,6000083,5270287,0,330011392,400937.125,1537496,2.0013689994812
iter-0,2002-02-01,21,9626780672,1426703.375,1151288.125,1148449920,1005717440,52319448,7753.82275390625,6253.58056640625,6241576,6241576,5464148,0,330402624,474700.21875,1685432.125,2.08624219894409
iter-0,2002-03-01,21,9586987008,1415841.625,1146238,1188243840,1037812096,52103176,7694.79150390625,6226.14306640625,6457847,6457847,5638480,0,330752064,545261.1875,1821296.125,2.16290211677551
iter-0,2002-04-01,21,9543265280,1404926.625,1141515.25,1231965184,1073199040,51865560,7635.47119140625,6201.193359375,6695463.5,6695463.5,5830717,0,331134976,627363.6875,1974069.125,2.24777555465698
iter-0,2002-05-01,21,9501396992,1390953.5,1132282.75,1273833600,1107167488,51638016,7559.52978515625,6150.76611328125,6923008.5,6923008.5,6015240,0,331501888,710452.25,2124148,2.32991099357605
iter-0,2002-06-01,21,9458468864,1380434.625,1124983.75,1316761216,1142041984,51404712,7502.3623046875,6111.38720703125,7156311,7156311,6204693,0,331877536,799803.625,2281780,2.41478443145752
iter-0,2002-07-01,21,9417111552,1374751.5,1110101.25,1358118272,1175345024,51179944,7471.4755859375,6030.50048828125,7381077.5,7381077.5,6385608,0,332238080,889262.75,2439522,2.49691987037659
iter-0,2002-08-01,21,9374622720,1366918.875,1084009.5,1400607616,1208949376,50949024,7428.9072265625,5889.28955078125,7611998,7611998,6568176,0,332607872,984468.625,2610034,2.58179330825806
iter-0,2002-09-01,21,9332566016,1353097.125,1054247.5,1442664320,1241631104,50720456,7353.7890625,5727.16064453125,7840566.5,7840566.5,6745718,0,332975072,1082271.75,2787297,2.66666674613953
iter-0,2002-10-01,21,9292477440,1332875.25,1020194.9375,1482752128,1272236928,50502588,7243.8876953125,5542.36669921875,8058436,8058436,6911989,0,333327936,1179399.125,2964779,2.74880218505859
iter-0,2002-11-01,21,9251864576,1306469.75,985624.5625,1523365632,1302791296,50281860,7100.37890625,5354.00048828125,8279161,8279161,7077963,0,333689856,1282491.25,3153119,2.83367562294006
iter-0,2002-12-01,21,9212913664,1294606,967026.125,1562316160,1331801984,50070172,7035.90234375,5253.33349609375,8490849,8490849,7235563,0,334037248,1385081.25,3339928,2.91581106185913
iter-0,2003-01-01,21,9173926912,1253660.875,929821.5,1601302528,1360626560,49858288,6813.37451171875,5050.837890625,8702731,8702731,7392139,0,334381728,1490602.75,3531553,3.0006844997406
iter-0,2003-02-01,21,9172671488,0,0,1602558592,1361556352,49851464,0,0,8709558,8709558,7397190,0,334378336,1494020.125,3537734.5,3.00342226028442
iter-0,2000-01-01,23,8917232640,0,0,0,0,48463220,0,0,0,0,0,0,339163616,0,0,0
iter-0,2000-02-01,23,8917229568,0,0,0,0,48463196,0,0,0,0,0,0,339163648,0,0,0.084873370826244
iter-0,2000-03-01,23,8855649280,2123392,2123621.5,61579812,61585024,48128524,11540.173828125,11540,334672.90625,334672.90625,334660,0,339303616,3.37751126289368,0,0.164271041750908
iter-0,2000-04-01,23,8796636160,1900993,1887736.75,120593696,120104864,47807796,10331.4833984375,10257.2578125,655400.5,655400.5,652635,0,339458304,318.287414550781,4548.0009765625,0.249144420027733
iter-0,2000-05-01,23,8743570432,1759838,1695579.625,173658960,170972256,47519396,9564.3369140625,9213.5673828125,943798.6875,943798.6875,929042,0,339605632,2978.62573242187,25817.001953125,0.331279933452606
iter-0,2000-06-01,23,8690655232,1699427.5,1638625.75,226573616,221769648,47231816,9236.0185546875,8903.451171875,1231378.375,1231378.375,1205049,0,339753536,10091.87890625,50901,0.416153311729431
iter-0,2000-07-01,23,8643553280,1564156.375,1509394.625,273675680,267051488,46975824,8500.8505859375,8201.7001953125,1487367.875,1487367.875,1451100,0,340038912,19689.4375,75951,0.498288840055466
iter-0,2000-08-01,23,8598332416,1453534.875,1398302.75,318896672,310398880,46730060,7899.646484375,7597.41943359375,1733134.125,1733134.125,1686620,0,340335648,32952.40625,105138,0.583162188529968
iter-0,2000-09-01,23,8555364352,1382233.375,1325874.25,361864736,351500960,46496536,7512.1376953125,7203.8388671875,1966656.125,1966656.125,1909939,0,340629888,48732.375,136780.015625,0.668035566806793
iter-0,2000-10-01,23,8515401728,1329330.25,1270949.375,401827520,389629472,46279348,7224.62109375,6905.7666015625,2183845.25,2183845.25,2117112,0,340913056,65568.4765625,169202,0.75017112493515
iter-0,2000-11-01,23,8475423744,1287190.875,1227013,441805184,427666848,46062076,6995.60302734375,6666.935546875,2401115,2401115,2323787,0,341204480,84120.7890625,204244,0.835044503211975
